,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
13813,2171.52,1.47,2278.65,Not Fall,1381500
13814,2171.54,1.42,2303.35,Not Fall,1381600
13815,2136.75,1.46,2237.08,Not Fall,1381700
13816,2214.9,1.2,2215.17,Not Fall,1381800
13817,2133.89,1.26,2183.86,Not Fall,1381900
13818,2158.19,1.6,2252.76,Not Fall,1382000
13819,2114.51,1.5,2229.58,Not Fall,1382100
13820,2124.56,1.44,2274.6,Not Fall,1382200
13821,2323.63,1.66,2436.03,Not Fall,1382300
13822,2239.87,1.54,2333.27,Not Fall,1382400
13823,2200.91,1.26,2259.08,Not Fall,1382500
13824,2089.33,1.37,2183.82,Not Fall,1382600
13825,2050.92,1.55,2175.5,Not Fall,1382700
13826,2243.78,1.43,2340.41,Not Fall,1382800
13827,2180.76,1.43,2313.08,Not Fall,1382900
13828,2167.72,1.64,2280.0,Not Fall,1383000
13829,2188.87,1.57,2319.74,Not Fall,1383100
13830,2108.2,1.44,2266.03,Not Fall,1383200
13831,2162.97,1.63,2257.8,Not Fall,1383300
13832,2172.53,1.65,2261.24,Not Fall,1383400
13833,2062.25,1.48,2206.35,Not Fall,1383500
13834,2036.49,1.56,2147.43,Not Fall,1383600
13835,2184.54,1.67,2276.19,Not Fall,1383700
13836,2288.2,1.5,2413.42,Not Fall,1383800
13837,2124.51,1.55,2296.64,Not Fall,1383900
13838,2097.66,1.73,2209.05,Not Fall,1384000
13839,2241.21,1.44,2297.18,Not Fall,1384100
13840,2269.4,1.39,2357.49,Not Fall,1384200
13841,2281.85,1.65,2367.82,Not Fall,1384300
13842,2357.24,1.49,2491.63,Not Fall,1384400
13843,2342.06,1.34,2466.15,Not Fall,1384500
13844,2275.03,1.49,2349.37,Not Fall,1384600
13845,2284.26,1.6,2378.83,Not Fall,1384700
13846,2305.87,1.42,2392.67,Not Fall,1384800
13847,2249.9,1.42,2380.95,Not Fall,1384900
13848,2224.78,1.54,2375.8,Not Fall,1385000
13849,2270.29,1.34,2370.27,Not Fall,1385100
13850,2154.81,1.39,2268.04,Not Fall,1385200
13851,2157.64,1.6,2267.76,Not Fall,1385300
13852,2230.27,1.42,2302.7,Not Fall,1385400
13853,2192.19,1.43,2285.35,Not Fall,1385500
13854,2306.81,1.71,2418.2,Not Fall,1385600
13855,2265.45,1.57,2370.65,Not Fall,1385700
13856,2188.35,1.41,2292.22,Not Fall,1385800
13857,2281.1,1.63,2370.47,Not Fall,1385900
13858,2217.1,1.67,2300.22,Not Fall,1386000
13859,2218.81,1.47,2328.69,Not Fall,1386100
13860,2161.34,1.57,2253.36,Not Fall,1386200
13861,2127.43,1.63,2210.39,Not Fall,1386300
13862,2234.06,1.43,2335.76,Not Fall,1386400
13863,2175.28,1.51,2302.82,Not Fall,1386500
13864,2225.47,1.63,2351.02,Not Fall,1386600
13865,2306.24,1.41,2384.0,Not Fall,1386700
13866,2184.3,1.4,2281.31,Not Fall,1386800
13867,2253.67,1.61,2386.94,Not Fall,1386900
13868,2320.91,1.46,2427.74,Not Fall,1387000
13869,2280.06,1.43,2410.5,Not Fall,1387100
13870,2284.79,1.45,2388.43,Not Fall,1387200
13871,2226.03,1.3,2259.08,Not Fall,1387300
13872,1863.04,1.31,2108.39,Not Fall,1387400
13873,868.68,1.04,1333.66,Not Fall,1387500
13874,241.8,0.98,211.78,Not Fall,1387600
13875,254.01,1.31,262.71,Not Fall,1387700
13876,395.75,1.84,373.57,Not Fall,1387800
13877,489.26,2.11,454.35,Not Fall,1387900
13878,469.42,1.44,430.27,Not Fall,1388000
13879,379.67,0.85,344.88,Not Fall,1388100
13880,456.77,1.6,446.39,Not Fall,1388200
13881,515.09,2.28,403.89,Not Fall,1388300
13882,499.55,1.41,480.69,Not Fall,1388400
13883,447.75,0.71,361.8,Not Fall,1388500
13884,466.34,1.59,460.8,Not Fall,1388600
13885,521.19,2.45,376.23,Not Fall,1388700
13886,495.3,1.58,471.23,Not Fall,1388800
13887,473.91,0.99,422.11,Not Fall,1388900
13888,441.96,1.69,435.49,Not Fall,1389000
13889,495.92,2.01,532.77,Not Fall,1389100
13890,473.17,1.4,438.63,Not Fall,1389200
13891,474.7,1.22,496.14,Not Fall,1389300
13892,551.43,2.0,482.07,Not Fall,1389400
13893,506.19,2.41,417.4,Not Fall,1389500
13894,485.29,2.56,339.68,Not Fall,1389600
13895,803.19,2.84,438.14,Not Fall,1389700
13896,1249.46,2.99,509.03,Not Fall,1389800
13897,1206.63,3.04,434.01,Not Fall,1389900
13898,645.81,2.79,351.49,Not Fall,1390000
13899,290.62,1.99,297.59,Not Fall,1390100
13900,132.84,1.42,156.0,Not Fall,1390200
13901,162.51,1.68,148.29,Not Fall,1390300
13902,326.2,1.7,304.36,Not Fall,1390400
13903,406.7,1.58,418.91,Not Fall,1390500
13904,397.57,1.74,423.53,Not Fall,1390600
13905,420.06,1.49,446.73,Not Fall,1390700
13906,453.71,1.49,482.84,Not Fall,1390800
13907,449.19,1.47,469.1,Not Fall,1390900
13908,450.41,1.28,454.87,Not Fall,1391000
13909,376.82,1.7,400.94,Not Fall,1391100
13910,374.94,1.88,372.45,Not Fall,1391200
13911,438.61,1.61,458.79,Not Fall,1391300
13912,382.38,1.31,393.15,Not Fall,1391400
13913,419.21,1.55,441.6,Not Fall,1391500
13914,418.63,1.63,437.59,Not Fall,1391600
13915,341.3,1.27,327.6,Not Fall,1391700
13916,367.16,1.29,363.24,Not Fall,1391800
13917,355.64,1.31,366.44,Not Fall,1391900
13918,394.46,1.04,373.78,Not Fall,1392000
13919,462.04,0.59,311.47,Not Fall,1392100
13920,351.82,0.63,233.48,Not Fall,1392200
13921,172.68,1.36,186.39,Not Fall,1392300
13922,173.06,1.38,185.12,Not Fall,1392400
13923,259.6,1.12,226.63,Not Fall,1392500
13924,237.69,1.04,194.38,Not Fall,1392600
13925,344.35,1.5,368.63,Not Fall,1392700
13926,398.37,2.24,306.41,Not Fall,1392800
13927,440.31,1.69,443.45,Not Fall,1392900
13928,438.75,1.1,394.27,Not Fall,1393000
13929,458.64,1.68,423.0,Not Fall,1393100
13930,483.21,1.86,482.67,Not Fall,1393200
13931,402.84,1.11,301.14,Not Fall,1393300
13932,447.25,1.17,453.5,Not Fall,1393400
13933,481.93,2.08,392.87,Not Fall,1393500
13934,444.53,1.98,457.76,Not Fall,1393600
13935,397.62,1.2,354.51,Not Fall,1393700
13936,358.66,1.36,408.8,Not Fall,1393800
13937,369.5,2.01,304.37,Not Fall,1393900
13938,462.61,1.82,511.77,Not Fall,1394000
13939,438.94,1.37,415.54,Not Fall,1394100
13940,582.37,2.04,631.17,Not Fall,1394200
13941,1055.93,2.76,567.45,Not Fall,1394300
13942,1017.18,2.81,519.85,Not Fall,1394400
13943,1018.35,2.89,438.21,Not Fall,1394500
13944,1167.09,2.92,443.02,Not Fall,1394600
13945,665.48,2.42,561.76,Not Fall,1394700
13946,211.44,1.77,247.69,Not Fall,1394800
13947,70.28,2.04,64.67,Not Fall,1394900
13948,56.88,2.13,48.79,Not Fall,1395000
13949,63.75,1.78,50.11,Not Fall,1395100
13950,117.91,1.47,131.95,Not Fall,1395200
13951,235.67,1.67,231.53,Not Fall,1395300
13952,331.64,1.9,285.72,Not Fall,1395400
13953,356.25,1.61,352.68,Not Fall,1395500
13954,379.92,1.7,383.85,Not Fall,1395600
13955,354.85,1.81,360.16,Not Fall,1395700
13956,309.86,1.86,308.08,Not Fall,1395800
13957,326.32,1.51,337.17,Not Fall,1395900
13958,319.02,1.12,287.29,Not Fall,1396000
13959,360.81,1.44,381.58,Not Fall,1396100
13960,345.75,1.63,365.49,Not Fall,1396200
13961,294.73,1.45,326.78,Not Fall,1396300
13962,412.67,1.7,439.7,Not Fall,1396400
13963,420.3,1.81,429.78,Not Fall,1396500
13964,397.08,1.68,403.22,Not Fall,1396600
13965,378.32,1.67,391.31,Not Fall,1396700
13966,315.71,1.51,296.54,Not Fall,1396800
13967,386.06,1.47,420.74,Not Fall,1396900
13968,400.34,1.71,460.89,Not Fall,1397000
13969,316.85,1.52,331.78,Not Fall,1397100
13970,206.1,1.2,215.82,Not Fall,1397200
13971,123.09,0.98,105.85,Not Fall,1397300
13972,110.67,1.25,84.47,Not Fall,1397400
13973,229.67,1.31,188.25,Not Fall,1397500
13974,249.97,1.15,221.89,Not Fall,1397600
13975,231.49,1.79,266.18,Not Fall,1397700
13976,404.45,2.22,313.6,Not Fall,1397800
13977,414.85,1.91,418.34,Not Fall,1397900
13978,429.92,1.25,342.82,Not Fall,1398000
13979,395.95,0.96,308.28,Not Fall,1398100
13980,461.39,1.68,433.04,Not Fall,1398200
13981,460.71,2.35,338.43,Not Fall,1398300
13982,439.49,1.6,447.61,Not Fall,1398400
13983,457.71,0.85,333.58,Not Fall,1398500
13984,387.45,1.54,436.92,Not Fall,1398600
13985,411.14,2.37,313.81,Not Fall,1398700
13986,459.93,1.74,535.17,Not Fall,1398800
13987,498.29,0.9,400.8,Not Fall,1398900
13988,494.44,1.26,571.08,Not Fall,1399000
13989,541.8,2.19,463.36,Not Fall,1399100
13990,456.35,2.17,486.34,Not Fall,1399200
13991,419.76,1.22,371.9,Not Fall,1399300
13992,413.57,0.99,417.79,Not Fall,1399400
13993,456.99,1.91,404.69,Not Fall,1399500
13994,417.69,2.48,330.39,Not Fall,1399600
13995,519.71,2.62,345.42,Not Fall,1399700
13996,935.92,2.86,460.63,Not Fall,1399800
13997,1347.65,2.96,487.9,Not Fall,1399900
13998,1193.36,3.02,449.44,Not Fall,1400000
13999,555.61,2.81,347.69,Not Fall,1400100
14000,273.66,2.52,176.76,Not Fall,1400200
14001,213.64,2.16,202.65,Not Fall,1400300
14002,125.17,1.76,144.42,Not Fall,1400400
14003,205.73,1.6,201.5,Not Fall,1400500
14004,304.55,1.45,272.45,Not Fall,1400600
14005,324.13,1.6,321.09,Not Fall,1400700
14006,361.66,1.63,383.28,Not Fall,1400800
14007,413.26,1.31,429.32,Not Fall,1400900
14008,485.44,1.5,500.39,Not Fall,1401000
14009,427.62,1.6,450.47,Not Fall,1401100
14010,343.79,1.42,371.08,Not Fall,1401200
14011,415.23,1.49,444.39,Not Fall,1401300
14012,393.1,1.41,411.81,Not Fall,1401400
14013,406.97,1.25,427.28,Not Fall,1401500
14014,437.26,1.57,469.25,Not Fall,1401600
14015,362.96,1.77,363.49,Not Fall,1401700
14016,336.95,1.62,352.66,Not Fall,1401800
14017,321.37,1.18,301.03,Not Fall,1401900
14018,395.41,1.35,404.48,Not Fall,1402000
14019,381.94,1.61,407.4,Not Fall,1402100
14020,596.13,0.97,578.49,Not Fall,1402200
14021,984.47,0.42,527.89,Not Fall,1402300
14022,866.89,0.38,431.23,Not Fall,1402400
14023,444.84,1.0,423.12,Not Fall,1402500
14024,212.65,1.38,218.83,Not Fall,1402600
14025,318.66,1.69,285.55,Not Fall,1402700
14026,354.76,2.17,256.73,Not Fall,1402800
14027,379.91,1.6,367.58,Not Fall,1402900
14028,358.47,1.11,269.47,Not Fall,1403000
14029,387.43,1.81,396.12,Not Fall,1403100
14030,387.73,2.34,286.07,Not Fall,1403200
14031,352.06,1.67,362.58,Not Fall,1403300
14032,385.45,0.99,262.86,Not Fall,1403400
14033,385.06,1.58,410.39,Not Fall,1403500
14034,376.8,2.13,289.41,Not Fall,1403600
14035,427.1,1.59,444.15,Not Fall,1403700
14036,435.94,1.08,360.92,Not Fall,1403800
14037,432.48,1.67,456.89,Not Fall,1403900
14038,459.47,2.23,348.17,Not Fall,1404000
14039,421.33,1.66,439.18,Not Fall,1404100
14040,420.68,1.01,279.95,Not Fall,1404200
14041,353.98,1.28,367.76,Not Fall,1404300
14042,333.42,1.72,267.33,Not Fall,1404400
14043,355.79,2.02,336.18,Not Fall,1404500
14044,369.62,2.07,312.22,Not Fall,1404600
14045,663.1,2.36,616.16,Not Fall,1404700
14046,1337.69,2.98,533.07,Not Fall,1404800
14047,1458.61,3.04,316.15,Not Fall,1404900
14048,878.37,2.93,451.25,Not Fall,1405000
14049,404.73,2.47,305.34,Not Fall,1405100
14050,215.85,1.87,202.51,Not Fall,1405200
14051,228.31,1.6,259.06,Not Fall,1405300
14052,275.75,1.56,283.1,Not Fall,1405400
14053,319.39,1.65,342.56,Not Fall,1405500
14054,375.9,1.69,372.36,Not Fall,1405600
14055,385.88,1.65,418.92,Not Fall,1405700
14056,351.48,1.41,388.68,Not Fall,1405800
14057,397.65,1.4,467.22,Not Fall,1405900
14058,427.31,1.63,476.74,Not Fall,1406000
14059,412.98,1.62,442.88,Not Fall,1406100
14060,404.95,1.66,437.55,Not Fall,1406200
14061,346.35,1.89,352.46,Not Fall,1406300
14062,385.69,1.63,383.15,Not Fall,1406400
14063,463.91,1.15,469.9,Not Fall,1406500
14064,473.67,1.47,524.08,Not Fall,1406600
14065,450.98,1.61,473.37,Not Fall,1406700
14066,466.27,1.41,472.18,Not Fall,1406800
14067,407.67,1.1,381.13,Not Fall,1406900
14068,493.14,1.1,466.71,Not Fall,1407000
14069,463.4,1.15,482.28,Not Fall,1407100
14070,298.0,0.94,251.72,Not Fall,1407200
14071,192.7,1.65,244.32,Not Fall,1407300
14072,102.96,2.11,88.22,Not Fall,1407400
14073,102.55,1.58,89.97,Not Fall,1407500
14074,114.44,1.02,105.91,Not Fall,1407600
14075,297.41,1.46,298.29,Not Fall,1407700
14076,406.22,2.21,283.81,Not Fall,1407800
14077,420.19,1.7,398.79,Not Fall,1407900
14078,384.1,0.98,262.94,Not Fall,1408000
14079,423.84,1.59,436.85,Not Fall,1408100
14080,409.07,2.31,312.18,Not Fall,1408200
14081,412.75,1.54,416.43,Not Fall,1408300
14082,425.62,0.77,298.01,Not Fall,1408400
14083,376.98,1.43,394.94,Not Fall,1408500
14084,423.39,2.26,278.96,Not Fall,1408600
14085,454.21,1.8,462.53,Not Fall,1408700
14086,433.45,0.91,329.49,Not Fall,1408800
14087,456.35,1.48,461.72,Not Fall,1408900
14088,443.03,2.35,309.27,Not Fall,1409000
14089,453.26,1.68,437.82,Not Fall,1409100
14090,426.58,1.07,355.36,Not Fall,1409200
14091,384.3,1.64,366.31,Not Fall,1409300
14092,433.22,2.35,306.39,Not Fall,1409400
14093,373.72,2.26,305.54,Not Fall,1409500
14094,624.23,2.39,529.24,Not Fall,1409600
14095,1344.45,2.96,644.13,Not Fall,1409700
14096,1583.54,3.04,378.72,Not Fall,1409800
14097,900.76,2.89,503.21,Not Fall,1409900
14098,393.06,2.59,285.42,Not Fall,1410000
14099,252.5,1.98,256.48,Not Fall,1410100
14100,164.89,1.93,175.0,Not Fall,1410200
14101,188.32,2.08,163.34,Not Fall,1410300
14102,311.28,1.65,265.26,Not Fall,1410400
14103,417.04,1.59,411.49,Not Fall,1410500
14104,450.95,1.49,470.45,Not Fall,1410600
14105,423.08,1.46,441.23,Not Fall,1410700
14106,424.39,1.72,440.13,Not Fall,1410800
14107,423.16,1.55,433.67,Not Fall,1410900
14108,439.36,1.4,443.74,Not Fall,1411000
14109,445.08,1.62,476.85,Not Fall,1411100
14110,376.69,1.58,405.61,Not Fall,1411200
14111,368.43,1.39,405.65,Not Fall,1411300
14112,360.17,1.46,392.07,Not Fall,1411400
14113,405.87,1.54,431.37,Not Fall,1411500
14114,455.32,1.54,468.68,Not Fall,1411600
14115,498.32,1.6,519.56,Not Fall,1411700
14116,467.23,1.55,501.81,Not Fall,1411800
14117,364.82,1.42,380.65,Not Fall,1411900
14118,387.89,1.5,401.29,Not Fall,1412000
14119,383.51,1.63,404.36,Not Fall,1412100
14120,320.06,1.25,335.62,Not Fall,1412200
14121,175.96,1.51,226.58,Not Fall,1412300
14122,76.08,2.24,61.05,Not Fall,1412400
14123,67.1,2.22,39.55,Not Fall,1412500
14124,60.55,2.12,19.08,Not Fall,1412600
14125,71.0,1.55,68.41,Not Fall,1412700
14126,216.86,0.87,200.3,Not Fall,1412800
14127,439.46,1.44,463.09,Not Fall,1412900
14128,844.44,1.77,935.91,Not Fall,1413000
14129,1317.01,1.5,1397.82,Not Fall,1413100
14130,1476.8,1.6,1579.05,Not Fall,1413200
14131,1528.01,1.64,1636.66,Not Fall,1413300
14132,1483.29,1.76,1566.44,Not Fall,1413400
14133,1592.94,2.2,1393.82,Not Fall,1413500
14134,1832.92,2.8,845.83,Not Fall,1413600
14135,1487.6,2.91,581.33,Not Fall,1413700
14136,834.63,2.51,580.57,Not Fall,1413800
14137,359.82,2.0,391.03,Not Fall,1413900
14138,114.16,1.61,127.82,Not Fall,1414000
14139,74.01,1.63,48.77,Not Fall,1414100
14140,70.02,1.73,30.99,Not Fall,1414200
14141,92.55,1.43,51.4,Not Fall,1414300
14142,158.19,1.26,141.67,Not Fall,1414400
14143,301.1,1.41,356.77,Not Fall,1414500
14144,569.27,1.41,667.31,Not Fall,1414600
14145,809.86,1.47,908.02,Not Fall,1414700
14146,864.25,1.66,942.87,Not Fall,1414800
14147,855.05,1.64,943.4,Not Fall,1414900
14148,885.91,1.65,984.12,Not Fall,1415000
14149,726.63,1.72,804.51,Not Fall,1415100
14150,514.81,1.43,536.02,Not Fall,1415200
14151,296.55,1.23,336.01,Not Fall,1415300
14152,144.88,1.8,133.8,Not Fall,1415400
14153,138.02,1.6,142.69,Not Fall,1415500
14154,74.79,1.44,75.52,Not Fall,1415600
14155,61.34,1.8,37.72,Not Fall,1415700
14156,64.04,1.8,31.6,Not Fall,1415800
14157,62.19,2.07,29.23,Not Fall,1415900
14158,61.79,1.98,23.93,Not Fall,1416000
14159,58.17,1.79,15.36,Not Fall,1416100
14160,66.31,1.76,14.56,Not Fall,1416200
14161,60.65,1.76,27.7,Not Fall,1416300
14162,51.08,1.83,26.39,Not Fall,1416400
14163,61.54,1.89,21.56,Not Fall,1416500
14164,65.93,1.83,18.58,Not Fall,1416600
14165,56.77,1.77,14.68,Not Fall,1416700
14166,50.69,1.87,9.27,Not Fall,1416800
14167,58.91,1.85,14.07,Not Fall,1416900
14168,93.5,1.76,45.52,Not Fall,1417000
14169,102.17,1.62,48.21,Not Fall,1417100
14170,76.63,1.73,36.63,Not Fall,1417200
14171,63.71,1.67,34.29,Not Fall,1417300
14172,60.97,1.72,30.21,Not Fall,1417400
14173,64.98,1.9,22.06,Not Fall,1417500
14174,59.02,1.85,20.36,Not Fall,1417600
14175,48.17,1.79,21.24,Not Fall,1417700
14176,48.75,1.79,20.27,Not Fall,1417800
14177,48.7,1.68,33.37,Not Fall,1417900
14178,99.05,1.14,78.38,Not Fall,1418000
14179,283.18,1.24,263.99,Not Fall,1418100
14180,752.0,1.65,886.48,Not Fall,1418200
14181,1139.57,1.78,1163.25,Not Fall,1418300
14182,1319.18,1.73,1369.52,Not Fall,1418400
14183,1417.72,1.53,1472.35,Not Fall,1418500
14184,1313.86,1.55,1394.43,Not Fall,1418600
14185,1582.89,2.1,1430.17,Not Fall,1418700
14186,2008.8,2.72,1021.37,Not Fall,1418800
14187,1655.52,2.93,709.76,Not Fall,1418900
14188,813.27,2.42,691.12,Not Fall,1419000
14189,279.18,1.54,328.52,Not Fall,1419100
14190,135.71,1.75,136.24,Not Fall,1419200
14191,94.68,1.95,87.76,Not Fall,1419300
14192,90.78,1.16,73.42,Not Fall,1419400
14193,95.98,1.15,68.51,Not Fall,1419500
14194,198.87,1.63,223.57,Not Fall,1419600
14195,431.31,1.68,478.66,Not Fall,1419700
14196,788.28,1.63,914.69,Not Fall,1419800
14197,1065.36,1.63,1203.89,Not Fall,1419900
14198,1114.96,1.61,1247.04,Not Fall,1420000
14199,1004.78,1.54,1102.72,Not Fall,1420100
14200,706.81,1.54,802.03,Not Fall,1420200
14201,446.07,1.56,540.7,Not Fall,1420300
14202,286.4,1.46,272.08,Not Fall,1420400
14203,172.38,1.56,181.53,Not Fall,1420500
14204,115.29,1.52,97.36,Not Fall,1420600
14205,97.95,1.75,91.09,Not Fall,1420700
14206,83.83,2.13,47.56,Not Fall,1420800
14207,74.48,1.58,43.15,Not Fall,1420900
14208,71.78,1.71,46.66,Not Fall,1421000
14209,72.33,2.22,23.18,Not Fall,1421100
14210,59.66,1.99,31.97,Not Fall,1421200
14211,52.11,1.57,39.36,Not Fall,1421300
14212,61.66,1.57,46.08,Not Fall,1421400
14213,64.72,1.9,34.17,Not Fall,1421500
14214,65.41,2.16,22.15,Not Fall,1421600
14215,67.61,2.22,24.2,Not Fall,1421700
14216,64.18,1.76,42.23,Not Fall,1421800
14217,71.97,1.71,62.33,Not Fall,1421900
14218,111.07,2.01,114.33,Not Fall,1422000
14219,98.96,1.87,105.83,Not Fall,1422100
14220,64.84,1.63,66.59,Not Fall,1422200
14221,100.95,1.59,97.82,Not Fall,1422300
14222,118.76,1.53,110.95,Not Fall,1422400
14223,201.41,0.99,238.06,Not Fall,1422500
14224,436.92,1.26,548.59,Not Fall,1422600
14225,846.99,1.61,947.73,Not Fall,1422700
14226,1100.95,1.47,1127.4,Not Fall,1422800
14227,1130.1,1.68,1167.21,Not Fall,1422900
14228,1184.36,1.6,1216.8,Not Fall,1423000
14229,1135.44,1.53,1170.12,Not Fall,1423100
14230,1368.3,1.97,1329.19,Not Fall,1423200
14231,1874.53,2.57,1146.58,Not Fall,1423300
14232,1944.24,2.87,699.77,Not Fall,1423400
14233,1173.45,2.46,921.78,Not Fall,1423500
14234,655.56,1.86,719.9,Not Fall,1423600
14235,816.2,1.55,894.98,Not Fall,1423700
14236,895.99,1.49,951.64,Not Fall,1423800
14237,866.33,1.51,928.44,Not Fall,1423900
14238,806.47,1.43,852.32,Not Fall,1424000
14239,617.61,1.77,669.77,Not Fall,1424100
14240,431.79,1.91,434.26,Not Fall,1424200
14241,275.97,1.56,315.1,Not Fall,1424300
14242,114.77,1.1,108.62,Not Fall,1424400
14243,86.17,1.47,76.23,Not Fall,1424500
14244,56.8,2.0,31.22,Not Fall,1424600
14245,54.08,1.85,21.86,Not Fall,1424700
14246,59.34,1.83,26.54,Not Fall,1424800
14247,59.09,1.87,28.87,Not Fall,1424900
14248,67.08,1.62,33.74,Not Fall,1425000
14249,65.57,1.46,25.77,Not Fall,1425100
14250,62.17,1.76,20.2,Not Fall,1425200
14251,58.56,1.79,27.98,Not Fall,1425300
14252,47.82,1.75,22.7,Not Fall,1425400
14253,46.85,1.83,20.02,Not Fall,1425500
14254,48.11,1.89,24.39,Not Fall,1425600
14255,50.0,2.02,21.45,Not Fall,1425700
14256,51.67,1.98,18.33,Not Fall,1425800
14257,49.01,2.03,17.61,Not Fall,1425900
14258,52.79,1.95,19.31,Not Fall,1426000
14259,61.01,1.74,9.91,Not Fall,1426100
14260,56.77,1.77,8.99,Not Fall,1426200
14261,49.13,1.84,9.06,Not Fall,1426300
14262,52.64,1.82,13.32,Not Fall,1426400
14263,60.46,1.71,12.7,Not Fall,1426500
14264,61.31,1.75,16.98,Not Fall,1426600
14265,60.67,1.85,20.89,Not Fall,1426700
14266,73.36,1.92,24.67,Not Fall,1426800
14267,76.99,1.93,16.54,Not Fall,1426900
14268,62.12,1.85,10.64,Not Fall,1427000
14269,55.83,1.79,23.8,Not Fall,1427100
14270,61.27,1.7,26.45,Not Fall,1427200
14271,71.63,1.65,16.83,Not Fall,1427300
14272,59.43,1.63,36.38,Not Fall,1427400
14273,103.34,1.17,144.01,Not Fall,1427500
14274,336.41,1.04,402.81,Not Fall,1427600
14275,784.16,1.39,880.64,Not Fall,1427700
14276,1125.7,1.58,1174.56,Not Fall,1427800
14277,1268.24,1.78,1322.46,Not Fall,1427900
14278,1221.95,1.58,1274.79,Not Fall,1428000
14279,1265.13,1.47,1329.43,Not Fall,1428100
14280,1736.65,2.13,1546.8,Not Fall,1428200
14281,1866.46,2.71,1005.71,Not Fall,1428300
14282,1604.04,2.86,646.01,Not Fall,1428400
14283,893.47,2.69,718.34,Not Fall,1428500
14284,202.23,1.74,221.5,Not Fall,1428600
14285,113.02,1.18,113.54,Not Fall,1428700
14286,97.47,1.82,73.45,Not Fall,1428800
14287,92.5,1.89,57.84,Not Fall,1428900
14288,114.35,1.55,71.41,Not Fall,1429000
14289,105.23,1.63,74.93,Not Fall,1429100
14290,84.56,1.75,54.67,Not Fall,1429200
14291,154.42,1.76,152.1,Not Fall,1429300
14292,306.17,1.68,341.82,Not Fall,1429400
14293,543.37,1.61,571.11,Not Fall,1429500
14294,688.39,1.52,750.13,Not Fall,1429600
14295,742.05,1.46,830.46,Not Fall,1429700
14296,850.79,1.51,911.55,Not Fall,1429800
14297,882.09,1.7,922.63,Not Fall,1429900
14298,762.28,1.51,822.22,Not Fall,1430000
14299,552.08,1.33,623.7,Not Fall,1430100
14300,354.71,1.48,358.54,Not Fall,1430200
14301,178.34,1.48,204.71,Not Fall,1430300
14302,88.54,1.8,70.9,Not Fall,1430400
14303,88.69,2.15,47.67,Not Fall,1430500
14304,67.6,1.88,30.74,Not Fall,1430600
14305,63.34,1.68,26.94,Not Fall,1430700
14306,63.13,1.91,32.81,Not Fall,1430800
14307,57.31,2.14,29.35,Not Fall,1430900
14308,56.79,1.93,35.47,Not Fall,1431000
14309,58.08,1.46,35.47,Not Fall,1431100
14310,54.8,1.5,23.5,Not Fall,1431200
14311,62.09,1.74,21.49,Not Fall,1431300
14312,57.48,1.79,22.18,Not Fall,1431400
14313,49.01,1.84,12.03,Not Fall,1431500
14314,57.89,1.83,11.16,Not Fall,1431600
14315,52.71,1.77,15.55,Not Fall,1431700
14316,47.73,1.63,12.17,Not Fall,1431800
14317,59.59,1.62,25.05,Not Fall,1431900
14318,66.69,1.86,33.91,Not Fall,1432000
14319,73.17,1.96,27.94,Not Fall,1432100
14320,66.77,1.84,24.93,Not Fall,1432200
14321,53.68,1.74,14.07,Not Fall,1432300
14322,49.57,1.63,13.51,Not Fall,1432400
14323,43.62,1.83,20.67,Not Fall,1432500
14324,51.59,2.08,20.17,Not Fall,1432600
14325,56.75,1.79,25.02,Not Fall,1432700
14326,90.8,1.26,58.66,Not Fall,1432800
14327,241.8,1.39,253.69,Not Fall,1432900
14328,667.66,1.61,793.26,Not Fall,1433000
14329,1129.59,1.55,1242.3,Not Fall,1433100
14330,1241.77,1.47,1355.18,Not Fall,1433200
14331,1336.93,1.4,1416.81,Not Fall,1433300
14332,1370.37,1.68,1413.03,Not Fall,1433400
14333,1364.43,1.97,1398.41,Not Fall,1433500
14334,1840.87,2.38,1436.2,Not Fall,1433600
14335,2067.15,2.82,965.07,Not Fall,1433700
14336,1225.95,2.47,1046.11,Not Fall,1433800
14337,357.54,1.68,429.66,Not Fall,1433900
14338,159.0,0.99,158.36,Not Fall,1434000
14339,142.64,1.69,150.65,Not Fall,1434100
14340,154.35,2.31,91.71,Not Fall,1434200
14341,207.81,1.89,199.95,Not Fall,1434300
14342,508.06,1.72,694.94,Not Fall,1434400
14343,891.67,1.61,1041.79,Not Fall,1434500
14344,1162.19,1.64,1323.57,Not Fall,1434600
14345,1108.72,1.52,1234.44,Not Fall,1434700
14346,970.31,1.4,1118.35,Not Fall,1434800
14347,824.42,1.57,1053.35,Not Fall,1434900
14348,497.5,1.67,582.24,Not Fall,1435000
14349,247.81,1.14,283.12,Not Fall,1435100
14350,104.51,1.03,86.77,Not Fall,1435200
14351,104.86,0.95,80.09,Not Fall,1435300
14352,85.35,1.42,85.84,Not Fall,1435400
14353,64.92,2.02,38.95,Not Fall,1435500
14354,89.79,2.25,54.47,Not Fall,1435600
14355,82.92,2.32,48.24,Not Fall,1435700
14356,68.78,1.79,22.42,Not Fall,1435800
14357,58.82,1.85,22.8,Not Fall,1435900
14358,50.03,1.86,20.55,Not Fall,1436000
14359,57.64,1.79,18.9,Not Fall,1436100
14360,56.68,1.88,11.03,Not Fall,1436200
14361,56.31,1.81,20.12,Not Fall,1436300
